county_name,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_fastfood_per_1000_pop_2020,beta_poverty_rate_2021,beta_pct_non_hispanic_black_2020,beta_median_household_income_2021,beta_rucc_2023,se_Intercept,se_fastfood_per_1000_pop_2020,se_poverty_rate_2021,se_pct_non_hispanic_black_2020,se_median_household_income_2021,se_rucc_2023,t_Intercept,t_fastfood_per_1000_pop_2020,t_poverty_rate_2021,t_pct_non_hispanic_black_2020,t_median_household_income_2021,t_rucc_2023,p_Intercept,p_fastfood_per_1000_pop_2020,p_poverty_rate_2021,p_pct_non_hispanic_black_2020,p_median_household_income_2021,p_rucc_2023,sumW_Intercept,sumW_fastfood_per_1000_pop_2020,sumW_poverty_rate_2021,sumW_pct_non_hispanic_black_2020,sumW_median_household_income_2021,sumW_rucc_2023
Washington,1222802.754495157,1184973.6253115048,1.1921798282878266,0.17981470231630015,1.040153034956558,0.15202679333126867,0.7738090074819961,0.00574054499044651,-0.0376803579607079,0.09992947543929728,0.37572129857336106,-0.3977111679677691,0.09557727174880226,0.07109115956102868,0.10834139759306351,0.13650879572836008,0.1344723524437352,0.113483864766639,0.07050271655131629,0.08074906958745694,-0.3477927994083802,0.7320368984731777,2.794041241530055,-3.504561364609824,1.3556537453310062,0.9357568319205604,0.7285181534686804,0.4653697229817666,0.005935382732069195,0.0006146396800666478,0.1773922112116524,50.823576040353075,12.235360163907904,66.62315839601797,14.500457477260849,68.55387830246362,66.62315839601797
Bulloch,1329146.055787877,1135919.7164256093,0.8653378263058371,0.6742404249050304,0.13485575290292406,0.730482073402913,0.6908719459359536,0.03947500217696427,-0.10567959318017331,0.12994567541833948,0.10041478077636289,-0.40550841907696533,0.12454486449954699,0.06841468251969154,0.10772612628120648,0.1332516403232502,0.13507586503989566,0.11524170832577513,0.07091003418242899,0.5769960587860994,-0.9810024441453419,0.9751900622244432,0.7433954300178247,-3.518764386333457,1.7563785708963646,0.5648687707857578,0.32828376827308214,0.3311479969008797,0.4584880296441247,0.0005852038098982191,0.08121033504588755,53.12161500749287,17.79087341180685,68.30236644641249,20.060111453556488,71.42865993869833,68.30236644641249
Clarke,1155705.846729623,1286506.6367111057,-1.1459975705064103,-1.2612659700870839,-0.22074340914582308,-0.9252541613605871,0.7345398210404315,-0.06470832505377977,-0.24112327738623268,0.06479123730785158,0.5712444202516764,-0.3950031843880567,0.06405566127918749,0.07024812977400002,0.12123861925840128,0.13807963158150974,0.10645958835870152,0.11250346324571,0.06934958374080603,-0.9211394703596704,-1.9888322620395065,0.4692309543830488,5.365833449655505,-3.511031331767638,0.9236632409877964,0.3585621979755639,0.04866898643181446,0.639634491088915,3.2557745653187604e-07,0.0006010620016741338,0.35725089293913304,69.81997405138145,16.17904017516497,77.308396080941,17.915020699742183,79.52179133796943,77.308396080941
Douglas,1031446.6537117284,1242718.8884636615,-0.5928803363830433,-0.4720220488297564,-0.10987402592923376,-0.4830063104538095,0.6756049468184451,-0.055167209396579195,-0.5932559821082547,0.045644940250676266,0.44646256307980825,-0.382085876422663,0.04882430299988745,0.07040396270800012,0.12153806874022263,0.13848164037566904,0.10393481948901089,0.11236475694768258,0.0689203821135773,-0.7835810269002152,-4.881235881543332,0.3296100488617262,4.295601467100379,-3.4004067360779637,0.7084160229905208,0.43460962315820784,2.8340864613860776e-06,0.7421872656218332,3.238715924908676e-05,0.0008770291466966031,0.4798648115704215,69.90702048021038,16.526763376188153,79.52254359227385,18.828456207064168,81.37183981221352,79.52254359227385
Appling,1288990.8324671718,1057007.92555694,0.6139209017043061,0.5238678704680606,0.26455878779447123,0.3493621139098349,0.6149392861438898,0.05185261224927288,-0.08153442482358775,0.1205909578902901,0.23061677779850268,-0.39406101123698983,0.11840375733505748,0.06560106960915427,0.10259270102041405,0.13270991445579453,0.19291389223028496,0.11517416915933412,0.07046747446383315,0.7904232744710786,-0.7947390410099828,0.9086808501444613,1.195438934606177,-3.4214356753191626,1.680261116720271,0.43061748022836255,0.42811052428084595,0.36508021425226966,0.23393657368416823,0.0008167946218680617,0.09513652025171611,64.12059328574743,17.090256722167744,75.52503746208149,18.888165371643076,78.93582715586854,75.52503746208149
Pulaski,1170965.8138841414,1094919.9751563244,0.7144876715449182,0.27399720644874076,0.7363964509888256,-0.021908779443907345,0.6342995837024832,0.049007543007644885,0.12887005012721525,0.08850735163671425,0.5027927730801314,-0.37772988596121965,0.08869387799827368,0.06737046114408972,0.09917501715450552,0.13518541885578478,0.13773229635036877,0.11353403609792914,0.06972731502711929,0.7274336879308154,1.299420497467095,0.6547107845346362,3.650507443810474,-3.327018918233538,1.2720105164493665,0.4681750682364102,0.19593536977986317,0.5137281772575422,0.0003686985360931566,0.0011214302776446762,0.20547821049780182,58.7708997790133,13.82262499158216,73.75654528217282,15.571952582376575,78.21635694654518,73.75654528217282
White,1111153.4362699415,1358992.7029811037,-0.7688721836041138,0.004262297434714402,-0.934320401468101,0.16544821786398722,0.6562795372797092,-0.07499948276944181,-0.15305246864590408,0.054711600921148615,0.48831368627750465,-0.39352307627943794,0.054813241360871415,0.07079946440677144,0.1245601381095181,0.13843212611783248,0.1074353586061114,0.112529454614722,0.06999648560248287,-1.05932274202725,-1.228743568920375,0.39522329429931946,4.545185985442666,-3.4970673023057035,0.7830856205004544,0.29127705220337097,0.22122939379788847,0.6932796442933191,1.176098109942853e-05,0.0006307269388138771,0.4348995067829715,66.62727015718309,18.21002317471366,72.40090903122214,20.03034204317767,77.25268967338806,72.40090903122214
Harris,1031186.9414704164,1134088.2154198205,-1.4728395724884014,-0.4574036777594708,-0.9537458343635076,-0.5190937381248938,0.7437548636909626,-0.019454312169552963,-0.07285759352078477,0.04489627236807862,0.5331833068987331,-0.3673771450375074,0.049778546369736915,0.07200691600988234,0.10126646923459466,0.13837375828425577,0.10660298561319245,0.11254392867654325,0.0695094811554683,-0.2701728284944605,-0.7194641431805263,0.3244565510452493,5.001579494531061,-3.2642999880816963,0.7161403817473444,0.7874251526179366,0.47305427239340103,0.7460766886799253,1.6758107896130365e-06,0.0013793325953787613,0.475097510630602,51.60687841060877,14.398923070066589,68.75338512556425,16.510936853660866,70.33064917386339,68.75338512556425
Cobb,1045717.4475293629,1271362.883567887,-2.1768069613726873,-0.9347493430256857,-1.748409798573332,-0.42839716279935525,0.6651731349867094,-0.06096032904977763,-0.6859518388822082,0.04700540990468411,0.4050492572753487,-0.38518367099068496,0.049505773493839014,0.0704689028819151,0.12873899290171253,0.13853260164360343,0.09811914158297136,0.1123809903097275,0.0691627439947719,-0.865067094232033,-5.328236794627617,0.3393093708411888,4.128136984696626,-3.4274806613565154,0.7157867174498053,0.38848185775567723,3.8681988137715197e-07,0.7348851306273212,6.252124516675465e-05,0.0008002110703226869,0.47531520887134393,71.71353826183994,14.567479155337512,79.67047857094668,17.164099883482606,82.7538653329519,79.67047857094668
Cherokee,1050769.8450330622,1306017.3464701292,-1.2968477252673292,0.5003045029753259,-1.5430847570877562,0.246237031820427,0.6487775999164942,-0.06601580849375285,-0.44643110994946544,0.04755407507637068,0.3433492314721427,-0.3875350571441529,0.049512717170080364,0.07056655318326911,0.1270134644976945,0.1385857539879079,0.09878783534365904,0.11242788305364675,0.06949375437537973,-0.9355113083432391,-3.5148329487348873,0.34313826427296373,3.4756225832635526,-3.4469657047552373,0.7124772235304896,0.351135726330973,0.000593216164543387,0.7320091608438262,0.0006789764559841259,0.000748880978987132,0.4773550481566251,71.18468750088665,15.493296877947175,77.60732181529693,16.492968882992322,81.68384788731102,77.60732181529693
Fulton,1057740.0236424615,1255771.0224527929,-2.5539323482749836,-1.8107735004856536,-1.62110002470208,-0.9328323235729037,0.6828265670472083,-0.058576419762661446,-0.6836288123317382,0.048074080542524704,0.4844128677093621,-0.3848677599058332,0.050518847848855075,0.07041991236949122,0.12246633111850656,0.13851535219060185,0.10194706225267187,0.11234949598251619,0.06908454671067236,-0.8318161410839691,-5.582177616394938,0.34706680365923,4.7516118366291265,-3.425629608215833,0.7312611901534094,0.40692929130680666,1.1908859290449945e-07,0.7290622944913441,4.945410371128002e-06,0.0008052553204126008,0.4658418020926858,72.03849570933076,16.00700709481107,80.50491274652154,18.66084539278718,83.56916495969008,80.50491274652154
Laurens,1218908.9493509915,1127439.9740850085,1.468738445349511,1.031851395378658,0.7234486800584359,0.745289765291075,0.6691834042033493,0.04598823582267652,0.09794903002380807,0.10401723264624839,0.5227885750532196,-0.39061259569173856,0.10154749927030061,0.06709319269529307,0.10776291511478507,0.1346950247347275,0.12757967432466616,0.11367516217889673,0.06979447906634573,0.6854381789749414,0.9089307756706135,0.7722425742977747,4.0977418842034465,-3.4362176240136826,1.4549503145337739,0.49420085911330314,0.3649487290631541,0.4412724430757524,7.031270256408171e-05,0.0007767997838360588,0.1479215223070292,57.678044009636174,13.546181858039217,74.58419301978576,15.104812242011576,79.3424565913423,74.58419301978576
Morgan,1149568.8587293564,1245047.7054042362,-1.6739731121696255,-0.8532988703315206,-1.039307565793703,-0.6346655463759225,0.7621524784361163,-0.056102365230953244,-0.2984811776984263,0.06417164789099473,0.6109487101857732,-0.39229843997621316,0.06359108360145174,0.0707393589047357,0.1087157823961041,0.13835061190224832,0.106392217002012,0.11242934755781751,0.06951816492947253,-0.7930855763975184,-2.745518370193163,0.46383349526733747,5.742419205102376,-3.48928859321603,0.9147405381883437,0.4290699778742878,0.006834766989488742,0.6434874135032815,5.570773276688183e-08,0.0006478434440309187,0.36190065715867703,67.0096202087557,16.078899849074737,75.8600119081944,17.325618462546064,80.03166231602961,75.8600119081944
Fannin,1056401.2835661774,1376649.4274831896,-0.01462140979952109,0.6332328929526849,-0.6674758736157592,0.6528544638162381,0.6304072422716775,-0.07206308923517069,-0.12809130330834548,0.048421426874561205,0.37946231495339783,-0.3906676650519929,0.04956051543939098,0.07072058268627929,0.13302365813376846,0.13863047867797543,0.10457728730232316,0.11253115738785341,0.0701253980711895,-1.0189832506732424,-0.9629212209721145,0.3492841353238005,3.628534691824696,-3.4716399806100413,0.7067413063249697,0.309968584810246,0.3372473099957951,0.7274008163163477,0.000398566748610325,0.0006883105712760765,0.4809018767194857,65.85558909949813,17.08051969917474,70.27913798536423,18.697484873338258,75.54152181774953,70.27913798536423
Madison,1167413.104330207,1307965.321738107,-0.11518817964013488,0.24259481877663136,-0.5424808328083663,0.42729265316823145,0.7269879477495436,-0.0699543546278984,-0.16290820504632347,0.06711926473839107,0.5549490004415263,-0.3967989783114927,0.06603722005466252,0.07055647935197402,0.11830373025443504,0.13786351175317044,0.1054304319700883,0.11258019294083306,0.06927007189061168,-0.9914660605290139,-1.3770335448929454,0.4868530032700805,5.263651016804816,-3.524589609826232,0.9533297461989884,0.3231685612694708,0.1706997330274599,0.627123851352938,5.192242185423339e-07,0.0005735188897258389,0.3420661130667946,66.78438401435147,17.06238841764685,76.46830925341511,19.41350260085578,76.86941024697961,76.46830925341511
Spalding,1081738.5319332143,1199197.4559083532,0.41278736202308036,0.1509793978985987,0.19384366632556216,0.2189436956975182,0.7403776506383054,-0.04132051479432591,-0.31356977015573007,0.050946324759266616,0.663730203259319,-0.38087957382719295,0.05356633484643589,0.07063068431646752,0.09914219166507755,0.1384689006937881,0.11542915435586609,0.11229012336887598,0.06904515494450009,-0.5850221499934137,-3.1628287098497117,0.3679261155682168,5.750108860826011,-3.391924083794918,0.775815984329293,0.559474529114891,0.0019163241160731709,0.7134839994053801,5.369673883577455e-08,0.0009024848890636365,0.4391662409038377,66.20362416356073,16.26900097300348,78.18944960585168,18.1565662941671,80.34345346675593,78.18944960585168
Lowndes,1211147.7723240016,943245.4073968064,0.48821243940354075,-0.05355847299109562,0.5298125305697156,-0.0416000911661748,0.5457393583350998,0.05176944989283985,-0.07625543210960258,0.10470396217472647,0.41991437505291473,-0.3766657657004201,0.10628327121586567,0.06596311522177009,0.11379592687040599,0.13297289087936603,0.13811874025271811,0.1156630088850613,0.07101074162353264,0.7848242115125903,-0.670106867677649,0.7874083317457139,3.040241854831506,-3.2565793448683933,1.4967210422802268,0.43388267911865863,0.5038934834029237,0.4323739067596589,0.002822179741865718,0.0014146508935343192,0.13671691768875802,60.040800154675956,15.401801390410615,68.57063232728498,16.954904439814534,71.38223086004983,68.57063232728498
Ben Hill,1201820.250683667,1045963.3528995792,0.8150544413855302,0.01954910169203472,0.8751315326056083,-0.060077091220078094,0.5307275738958152,0.05309373955410503,0.029178364565785195,0.10145549476550769,0.45557176323558374,-0.3804919883878858,0.10182972588174918,0.06533438156721048,0.11201150343117762,0.1336390565682658,0.13793147038161357,0.11445010715839032,0.06993833280360645,0.8126462404712086,0.2604943570256874,0.7591754788667037,3.3028848454609965,-3.3245227797062133,1.4559930412939186,0.4178006568351088,0.7948652192317712,0.4490239304021931,0.0012148178441334205,0.0011307686245974708,0.14763344088336453,65.46848729802181,14.688635626322313,77.2963467813349,16.893999559298187,80.75839706130205,77.2963467813349
Grady,1119090.7062082577,935893.3138851431,0.06080366758093747,-0.5160421071526913,0.5297901600500533,-0.46898649246911583,0.555762913085055,0.04365730039640945,-0.06110804618231479,0.08560925117526197,0.4321042303262397,-0.3601934394861743,0.08927007947949114,0.06763305370126681,0.11392364084050849,0.13427197333315397,0.12973045966923116,0.11570861397142868,0.07143550637919326,0.6455024282836976,-0.5363947792703114,0.6375809415033273,3.330784701048308,-3.112935391094694,1.2496597841083197,0.5196581769887372,0.5925370352720198,0.5247878740825105,0.0011074783212782434,0.0022463468076072764,0.21350893974620114,53.28157004499531,16.70110959729272,61.4987798529106,18.165247949901776,62.30606349843457,61.4987798529106
Bartow,1017841.2407989851,1301335.7291920974,0.03566197512078402,0.9021670800212704,-0.7132872892044702,0.7489492643252542,0.6396275629203974,-0.06420048591102208,-0.41795384832684707,0.045030502068981196,0.2980667867205055,-0.3853580490984242,0.047677348425727885,0.07066786689638171,0.11872142139752827,0.13857227625026353,0.09404462727370293,0.11244488212599275,0.0693362068905084,-0.9084820121308802,-3.5204585946403495,0.3249603981943362,3.1694185554377965,-3.427083934924103,0.6876255648223893,0.36518484378744065,0.0005817824682603973,0.7456961371801727,0.0018762677778866234,0.0008012896759956099,0.49282623225627487,68.84617229017702,17.904379899183397,76.53129606019749,18.98742669101952,79.57393683469039,76.53129606019749
Catoosa,982221.3686785836,1372254.0622007493,-1.095714185586105,-0.1301512090244502,-0.8379525042555308,-0.2577616813305742,0.6081622154131221,-0.0691019758312092,-0.15588050458831723,0.043498270011971915,0.2991753584886045,-0.38682743970719013,0.045929080004901895,0.07099101630582548,0.1386812960055394,0.13867117226627299,0.10087090245001437,0.11255049186911079,0.06983939974128615,-0.9733904291991201,-1.1240196701225724,0.31367925503973965,2.9659232863199376,-3.43692358232469,0.6576385274650425,0.33203812318205694,0.2629282908528654,0.75423154130079,0.00354925202369475,0.0007749364534882795,0.5118502531860515,61.39595869989913,15.811782659218874,68.07763734752027,17.84922156250351,71.82395549046097,68.07763734752027
Crisp,1148311.5316288678,1057208.457896737,1.6698719850307349,0.8808653604756562,1.073598261055145,0.5962737239755898,0.609715608766031,0.04662611786803818,0.056663045489903766,0.08386997317375489,0.4445385275608592,-0.3697955005429102,0.08561357637378345,0.06724002957957852,0.1079178064251157,0.13503938556731482,0.13205340837633867,0.11398661950465114,0.07016966185104472,0.6934279797253243,0.5250574244132948,0.6210778642201918,3.366354061032412,-3.2442009610419316,1.2200938997757018,0.4891898553424987,0.6003737801783147,0.5355582819246653,0.0009834687278018662,0.0014730393643749605,0.22448052933169116,60.19426554982319,15.236580457297173,71.59014693628362,16.664340705250645,75.45574000831212,71.59014693628362
Rabun,1138714.7575743222,1389162.9527475848,-0.995147415745493,-0.2011110644417332,-0.9704783917720549,-0.024669023973438176,0.6600453043791115,-0.07618244960120284,-0.10596027767610575,0.059658806948174624,0.505186311397575,-0.39614478162618705,0.05912392095671347,0.07058946310629222,0.12079908467184174,0.13809054053920572,0.11083287267104211,0.1126277239416631,0.06978593657680504,-1.0792325971723118,-0.8771612629677904,0.4320267464753439,4.558090927562574,-3.517293680118894,0.8472182771616575,0.28233989125397513,0.38190177866713393,0.6663866320041384,1.114925573023491e-05,0.0005881891452261216,0.3983194573739768,63.11538922824734,16.6858979305952,69.97743715414813,17.56212777501564,71.61510591998578,69.97743715414813
Towns,1108080.2374072885,1389070.660431917,-1.3219894177274825,-0.7863362538115507,-0.6729334697475756,-0.6490559479799068,0.6451071496043623,-0.07690803634773577,-0.09042001543750919,0.054499732782287466,0.4693391810973547,-0.3940476060556427,0.05454477301433794,0.07090237250123942,0.13360725998319095,0.13839464306080404,0.10995542250978267,0.11257398710934552,0.07011164813586018,-1.08470328473693,-0.6767597468048134,0.39379943888682795,4.268449616985445,-3.500343340179431,0.7779702013086722,0.27991746338189577,0.4996750456114547,0.694328247729395,3.607573218626238e-05,0.0006236462685377792,0.43789934917382245,63.32634865599172,15.844604778494073,69.32894467220282,17.506757818314433,73.78217076078121,69.32894467220282
Gordon,1011134.2623009449,1330438.9240876506,-0.8191555685244207,-0.19765814925579195,-0.47878211489588146,-0.34037345362853927,0.6251755331384992,-0.06697509638991289,-0.27581691079351917,0.04479954027414017,0.30145950415587625,-0.3864719129121983,0.047224898130396036,0.07078342175683032,0.12673974771606156,0.13861462968401972,0.09662321317507545,0.11248551631600023,0.06957238412938034,-0.9461974955096044,-2.176246329694763,0.3231948920273667,3.119949070723303,-3.4357482240335817,0.6787879806242404,0.34567810604455806,0.03121419384237641,0.7470298835943509,0.0021969715502367657,0.0007780410599775005,0.4983927683713507,66.82717904687125,17.831299485908257,73.79284814685315,20.344903390620622,77.33592691429993,73.79284814685315
Screven,1335313.4040554315,1176800.0356091221,0.36250397710277527,-0.394013467276332,0.6951093411416276,-0.3326053640388523,0.7233698773770191,0.02074435456801901,-0.09807750469134861,0.13146443207161795,0.10683051066067016,-0.40994408182970904,0.1246402196453632,0.06940495074647177,0.10930879877223719,0.13394497266804775,0.1356338707269879,0.11523676178396211,0.0712697218807872,0.29888868654047074,-0.897251692388544,0.9814808981104707,0.7876388846537095,-3.5574071631606916,1.748852336674595,0.7654681852198878,0.3711249924097815,0.3280487210811328,0.432239444797089,0.0005116881844951895,0.08250823358424023,49.32120204850173,15.85983419065586,62.8042983603025,17.501575343444365,65.48498349095198,62.8042983603025
Effingham,1366786.9409446588,1138319.9812456882,-0.266038334401052,0.7214404183202352,-0.7002276275110582,0.43418929311000615,0.690825310096872,0.03756925939090133,-0.1557768773401639,0.1349704383374185,0.04627841808494887,-0.4086943106497888,0.1289415655282592,0.06937003775737458,0.10861159941585252,0.13304044984193142,0.13655349291758148,0.11572165466986381,0.07126845974077743,0.5415776119699088,-1.4342563609962578,1.0145067796882838,0.3389032173119202,-3.531701234446839,1.809237438233608,0.5889703562921,0.1537290033442415,0.31209108202932717,0.7351904232456863,0.000559551186129826,0.07255961773502047,48.94894209750956,16.344831076797664,63.96073693641661,19.524848386599643,66.62686473504834,63.96073693641661
Troup,1016221.5093170659,1165721.9389558295,-0.5928803363830433,-0.7481258494995642,0.2555272458795038,-0.8484075822625471,0.7253428605487051,-0.034788990847686024,-0.1728065274443675,0.04380584591883215,0.5340190690296321,-0.37229093073979125,0.048426695963476596,0.07100019882372767,0.10128837220512452,0.1383787615810963,0.10809588080187822,0.11241444532133017,0.0689164255904412,-0.48998441446701746,-1.7060845552380655,0.3165648067543943,4.940235141877426,-3.3117712734837523,0.7026872846143872,0.6249118886104069,0.09020975146935302,0.7520453718983149,2.1927201454905955e-06,0.001179617643412331,0.48341742242078234,57.84028935410672,15.20579087966439,73.25272149283364,17.42551944424907,74.16897248106673,73.25272149283364
Walker,969764.4128460136,1351853.748275846,-0.11518817964013488,0.13247026509192217,-0.006842039690564329,-0.10834613994957054,0.6131868260660384,-0.06732046532409075,-0.20475194779943115,0.042701475305303827,0.2864479559009829,-0.38545434504041387,0.04549704040799213,0.07101208640179195,0.1340782217204933,0.13864530172966133,0.09972188526495163,0.11253955245868004,0.06963953489151498,-0.9480141865313784,-1.527108169932833,0.3079907849208309,2.872468316658051,-3.425056672248071,0.6533220027799982,0.3447557534790662,0.12899022307118974,0.7585470947405977,0.004707186233942583,0.0008068226451002408,0.5146202405910654,61.431858565428925,16.376539504068873,69.12615538903097,17.88015644820664,72.19161788781813,69.12615538903097
Columbia,1262440.3859132386,1255452.2388365695,-1.3722728026477895,-0.033216484575041116,-1.2566590515351783,-0.11561375111261118,0.7870002474929501,-0.04607042445950272,-0.09191107644552647,0.10161182859806292,0.24534482037333324,-0.4051439796686919,0.09642877949916995,0.07240157763219372,0.1254964759460024,0.13679399765283431,0.1279003859256535,0.11336480805874073,0.07040000410921522,-0.6363179638646062,-0.7323797401695423,0.7428091169317294,1.9182492577930794,-3.5738073093967917,1.3697269015719788,0.5256081530850258,0.4651611626984772,0.4588418365097191,0.05711519264583321,0.0004831965153085865,0.17296507877746956,47.99610270567206,13.132104681942565,63.06764809320464,14.749846324575728,68.08447307039371,63.06764809320464
Dade,949913.6215550615,1363044.6592168577,-0.7688721836041138,0.22328531231998472,-0.8264804437523176,0.05760826014820375,0.6082282178787783,-0.06765160115240178,-0.18220153069396955,0.04190016190853518,0.2862893484388031,-0.38508342239787174,0.04482562963275267,0.07115301142181778,0.1377541866800134,0.13866146553835199,0.10059897369555974,0.11256490913732985,0.06968085550408318,-0.9507904135123878,-1.3226569375869646,0.30217596320548146,2.8458476058134914,-3.42098994570384,0.6432990712940653,0.3433493029964598,0.18810600459462826,0.7629663757625819,0.005095252925074924,0.0008180300888166366,0.5210823698382818,58.532101618736206,14.897564867601613,66.66646784762395,16.452624090885067,69.55379395562656,66.66646784762395
Jasper,1135704.4941840249,1212276.595320617,-0.4168884891619709,-0.0348057852753188,-0.4432605065716033,0.02637201740963241,0.7680589451753417,-0.04275741724616248,-0.22338124984978627,0.06069305913409664,0.6628976357167675,-0.38780056666549556,0.06054389479257094,0.07105060083093886,0.10159533409432232,0.13869400875205037,0.10685735780515915,0.11236111259632836,0.06987427269546599,-0.6017882571873175,-2.198735324226568,0.4376040441847809,6.203575021249144,-3.4513770619085857,0.866469051584125,0.5482883950937364,0.029538641375168602,0.6623476888643014,5.857516045908573e-09,0.0007376971130981427,0.3877155374287896,63.5852800928191,15.966825560251136,72.48019772987931,17.568224275074353,78.73406229492514,72.48019772987931
Macon,1116508.4968263928,1102004.4349977076,1.418455060429204,-0.30182597167474423,1.5915753138709896,-0.1731202534417855,0.7086001226593154,0.028235970685780803,0.03602003540246379,0.06230011052642937,0.4601435036279907,-0.36358341339114864,0.06391456751755589,0.07053448783171688,0.09301915900679172,0.13762229832996117,0.13079710090473787,0.11332522810862089,0.0713893534618729,0.40031439305474165,0.3872324345550556,0.452689072064903,3.5179946684225243,-3.2083183899939582,0.8952955086179749,0.6895351536419274,0.6991721709952461,0.651473378232062,0.0005867644507124546,0.0016552253190975123,0.37216585776280164,54.07958905611871,16.71437429870657,61.93351461000097,17.893655843248197,66.21403787646608,61.93351461000097
Dougherty,1111724.3463402386,1008835.3883412491,1.116754750907368,-0.1453841187559739,1.4647502799316483,-0.3479955290242802,0.6015883318806858,0.04101143534193176,-0.045576472734609394,0.07733678541646022,0.43401608998137586,-0.3589901624858199,0.08077894966463892,0.06831500479324168,0.10675271287889346,0.13519607772140305,0.1277903636493653,0.11476991320151565,0.0709735187650428,0.600328368065766,-0.42693503055340637,0.5720342388617754,3.396313130246981,-3.127911771227854,1.1381561893818017,0.5492579597720277,0.6700824888163706,0.5682161504263563,0.0008892285430495627,0.002142134919420689,0.2569992430554978,55.87515208216564,17.6999297586544,65.54651196374265,20.146106980350446,66.8368606772433,65.54651196374265
Telfair,1225523.873196957,1068325.168642593,1.1670381358276731,-0.05122155919401594,1.1160519836481742,0.05098615217949898,0.5593345981804565,0.05470043449318157,0.056104480590097164,0.10731005138504499,0.5361389831362428,-0.3862373614336022,0.1064992327889783,0.0652801903285488,0.11310238889517034,0.133492062875555,0.1652445186358923,0.11439321129020222,0.06985623571756808,0.8379331343533106,0.4960503587779915,0.8038684029108336,3.244519016800776,-3.376401073781932,1.5245486919673072,0.40349652354576604,0.6206367480338504,0.4228358103911709,0.001471511417725773,0.0009508693554136969,0.1296275178860179,64.89913997720421,13.850069934919297,78.44956358338649,15.869986589954731,82.08496235677427,78.44956358338649
Hart,1186201.2719409768,1335673.814271221,-0.7688721836041138,-0.5363754199059376,-0.36723918839098424,-0.40163299521312956,0.7206414489181846,-0.07302982158887111,-0.10750096899314535,0.0697164251315204,0.5395611615508591,-0.3986403755306819,0.06801524799963855,0.07052594943102457,0.11709506671140402,0.13777692460361837,0.109181102265415,0.11264352590370191,0.06949949699383497,-1.035502849349024,-0.9180657393372125,0.5060094448478455,4.941891502791454,-3.5389550560719885,0.9786437447982095,0.3022194515253336,0.3601633787503826,0.6136458687367985,2.1769206965186954e-06,0.0005456345108733702,0.32944412558958336,63.25221742589129,16.39166192965122,72.01782027764693,17.619516345336756,74.0629345625574,72.01782027764693
Murray,1018951.8007431868,1363575.3419495285,0.7396293640050716,1.2640893457297926,-0.5171771514625422,1.2568065154676138,0.6204090786349811,-0.06976175863634033,-0.16974568872945472,0.0455041397789232,0.3217454232279876,-0.3882434376826663,0.047455451603869464,0.07081765181330099,0.13124852409874851,0.13865840392796458,0.1005899747934238,0.11252158223071357,0.06989722902925673,-0.9850899719219108,-1.2933150288359951,0.32817440912246026,3.198583396493923,-3.450390849344922,0.6789318012021069,0.32627926984402045,0.19803206274124552,0.7432701011550757,0.0017081495800622447,0.0007401837093268136,0.49830191023571246,65.14342625585306,17.60212642344655,70.80187616421375,19.547922785477272,75.22720452097631,70.80187616421375
Habersham,1130877.5944387794,1359781.848198214,-1.397414495107941,-0.8357016671142286,-0.7451200419797447,-0.6522944531281963,0.6699489201186337,-0.07535974720223959,-0.1396342389539545,0.05833555945289408,0.5133712421114114,-0.39495985442414216,0.05804559078149351,0.07071760052242508,0.11874501423992266,0.13821809533951712,0.10759018122428028,0.11256055648240666,0.069773517923836,-1.065643441597576,-1.1759166466713746,0.422054430062861,4.771543613643035,-3.5088655099699584,0.8319143495796705,0.2884192128421758,0.24162395720158938,0.6736327007449032,4.542521714961585e-06,0.000605575399869143,0.4068740394057937,65.90960483338914,18.30384130625842,72.85914605155043,20.452759213917975,75.95635083278708,72.85914605155043
Bryan,1363327.183722951,1097924.0773997435,-1.3722728026477895,0.030618984715476083,-1.1602284103450722,-0.21204439230271732,0.6644758483290418,0.045425500159104175,-0.15819081090571457,0.1331934968911096,0.025806607891149802,-0.40476916267420454,0.12839069405661993,0.06786475303809118,0.1038147836645711,0.1326187286602197,0.15264267715555602,0.11578662373786996,0.07116939833505143,0.669353355395071,-1.5237792279838887,1.0043339899024557,0.1690654826818233,-3.4958197208562183,1.8040154484963042,0.5043724630840125,0.12981959218227623,0.3169503800154588,0.8659891633081938,0.0006334432209557681,0.07337881049458893,53.83288355636665,18.31320905396962,66.84178125264312,20.7555058978177,69.95776684489992,66.84178125264312
Clinch,1262947.8261376512,959479.4941768184,0.8653378263058371,0.3629811783201067,0.5532559611856973,0.3120818651201398,0.5642463180283928,0.05424739094117199,-0.09459871143757301,0.11360266824759643,0.3353441470583649,-0.38438696103830594,0.11387552584908897,0.06583002565740018,0.10931890943237386,0.13253980366427018,0.16854905159616032,0.11575413805701258,0.0709255517934545,0.8240524046503065,-0.8653462784139192,0.8571211447947936,1.989593794107141,-3.320718960811433,1.6055641862429357,0.4113114546061116,0.38832917930382393,0.39284276540880314,0.04858397556086265,0.001145138978093144,0.11062302909528827,60.92222587360635,15.565793910344256,70.53925776802373,18.012098572674375,73.4177218367565,70.53925776802373
